img_name,true_label,pred_label,noisy_label,pro
1/img27471.png,1,1,1,0.999994158744812
4/img44343.png,4,7,7,0.9999973773956299
6/img11447.png,6,6,6,0.9999958276748657
6/img13323.png,6,6,6,0.9999971389770508
7/img54363.png,7,7,7,0.9999666213989258
2/img37948.png,2,2,2,0.9999828338623047
4/img32717.png,4,5,1,1.74414089997299e-05
4/img11595.png,4,4,4,0.9999991655349731
1/img14358.png,1,1,2,2.6591843393930503e-08
0/img29438.png,0,0,0,0.9999997615814209
4/img47313.png,4,7,7,0.8194612860679626
0/img13362.png,0,0,0,0.9999954700469971
1/img23417.png,1,1,1,0.9999996423721313
6/img10242.png,6,6,9,4.966122180150023e-09
0/img41904.png,0,0,0,0.9999996423721313
3/img49220.png,3,3,3,1.0
3/img42596.png,3,3,3,1.0
1/img54854.png,1,1,1,0.9975681900978088
8/img42323.png,8,8,8,0.9999749660491943
5/img31278.png,5,5,3,8.009891361293597e-11
7/img47980.png,7,7,7,0.9999639987945557
2/img31981.png,2,2,0,1.0903742975187924e-07
7/img26183.png,7,7,7,1.0
7/img21648.png,7,7,7,0.9999994039535522
2/img26249.png,2,2,7,5.851961304870201e-06
5/img44133.png,5,5,4,8.598262724035521e-08
7/img56857.png,7,7,9,8.943693008411913e-11
8/img31134.png,8,8,3,1.5730244058431708e-06
3/img12165.png,3,3,3,0.9999998807907104
6/img58079.png,6,6,6,0.9999998807907104
0/img42131.png,0,0,0,0.9999922513961792
0/img12964.png,0,0,0,0.9999998807907104
2/img48509.png,2,2,2,0.9955743551254272
2/img44346.png,2,2,2,1.0
9/img19704.png,9,9,9,0.999994158744812
8/img33865.png,8,8,8,0.9999805688858032
8/img37858.png,8,8,5,1.568402474561026e-08
5/img19104.png,5,5,5,1.0
0/img45325.png,0,0,0,1.0
6/img59624.png,6,6,0,2.84256117311088e-07
8/img43407.png,8,8,8,0.9999889135360718
8/img31823.png,8,8,8,0.9999938011169434
6/img26822.png,6,6,6,1.0
2/img16583.png,2,2,8,1.0482318657523138e-07
2/img10383.png,2,2,2,0.9997796416282654
4/img15548.png,4,4,4,0.9999996423721313
2/img17713.png,2,2,2,1.0
0/img17015.png,0,0,0,0.9999924898147583
8/img59191.png,8,8,7,1.4519960700454249e-07
2/img46408.png,2,2,2,1.0
5/img54160.png,5,5,5,1.0
7/img36669.png,7,7,9,1.9052898778681993e-06
3/img32761.png,3,3,3,1.0
1/img31199.png,1,1,1,0.9999552965164185
9/img56651.png,9,9,9,0.9999943971633911
1/img27856.png,1,1,1,0.9998929500579834
4/img59740.png,4,4,4,0.9999998807907104
4/img37466.png,4,4,7,6.673603891726998e-09
8/img54137.png,8,8,1,7.353690101297161e-09
9/img33444.png,9,9,9,0.9999933242797852
5/img33769.png,5,2,5,1.1865350870721159e-06
7/img35410.png,7,7,8,1.3042500540905166e-05
2/img50716.png,2,2,2,0.9999752044677734
8/img47845.png,8,8,8,0.9999973773956299
2/img47277.png,2,2,2,0.9999608993530273
8/img16247.png,8,8,8,0.9999991655349731
1/img12362.png,1,1,5,3.0077080737100914e-05
4/img54761.png,4,4,4,0.9999954700469971
6/img34382.png,6,6,6,0.9999992847442627
2/img39150.png,2,2,0,2.0051270155363454e-07
4/img43068.png,4,3,7,0.0004174084169790149
9/img49841.png,9,9,9,0.9999996423721313
0/img46501.png,0,0,0,0.9999996423721313
9/img17415.png,9,9,9,0.9999638795852661
0/img55186.png,0,0,0,0.9999701976776123
3/img19163.png,3,3,5,6.858315456347019e-13
1/img40851.png,1,1,1,0.9999170303344727
1/img20133.png,1,1,1,0.9999610185623169
3/img17063.png,3,3,3,0.9785096049308777
6/img15066.png,6,6,6,0.9999991655349731
3/img57138.png,3,3,3,1.0
9/img11587.png,9,9,1,2.7060068532591686e-06
2/img14895.png,2,2,5,2.8979696864439575e-08
7/img54921.png,7,7,0,2.2586491468246095e-05
6/img16526.png,6,6,6,0.9999804496765137
2/img18874.png,2,2,2,0.9999986886978149
8/img59025.png,8,8,8,0.9999986886978149
1/img19189.png,1,1,1,0.9999953508377075
1/img51748.png,1,1,1,0.9996618032455444
4/img17078.png,4,4,4,0.9999136924743652
6/img30821.png,6,6,6,0.9999860525131226
0/img51200.png,0,0,0,0.9999985694885254
0/img59651.png,0,0,0,0.9895334839820862
5/img14316.png,5,5,5,1.0
9/img30427.png,9,9,9,0.9999942779541016
1/img31280.png,1,1,1,0.999982476234436
7/img46971.png,7,7,0,4.13436085366925e-09
0/img30584.png,0,0,0,0.9999995231628418
7/img33561.png,7,7,7,0.9999988079071045
5/img57672.png,5,5,8,7.162711312957981e-08
5/img32715.png,5,5,4,9.625541474989063e-10
1/img44813.png,1,1,1,0.9999997615814209
2/img36982.png,2,2,2,0.9999032020568848
1/img14206.png,1,1,1,0.9999977350234985
3/img24491.png,3,3,3,0.9999996423721313
6/img46995.png,6,6,0,6.565134640368342e-07
8/img59553.png,8,8,8,0.999998927116394
3/img29589.png,3,3,3,1.0
1/img24676.png,1,1,2,4.2290939745726064e-05
4/img58478.png,4,4,4,1.0
8/img10627.png,8,8,8,0.999970555305481
0/img23880.png,0,0,1,3.1000541866887943e-07
3/img19842.png,3,3,3,1.0
9/img21677.png,9,9,9,0.9999581575393677
9/img32252.png,9,9,1,4.180433734291e-06
8/img33342.png,8,8,8,0.9999997615814209
6/img13780.png,6,6,6,0.9999972581863403
9/img27526.png,9,1,1,0.9997062087059021
5/img48854.png,5,5,3,2.3795189463271527e-06
6/img16859.png,6,6,6,0.9999971389770508
5/img18261.png,5,5,0,1.698082563450498e-08
7/img35045.png,7,7,7,0.9999880790710449
9/img11353.png,9,9,6,1.0286269116477342e-06
0/img35270.png,0,0,0,0.9999988079071045
5/img34323.png,5,2,8,1.671936367131366e-08
6/img30268.png,6,6,3,3.3842757485302855e-09
6/img10292.png,6,6,6,0.9999997615814209
3/img33761.png,3,3,3,0.9999996423721313
1/img45264.png,1,1,5,3.314178002256085e-06
5/img57218.png,5,3,5,3.9934278902364895e-05
9/img56959.png,9,9,9,0.9998509883880615
4/img10661.png,4,4,4,0.999997615814209
8/img47653.png,8,8,8,0.999997615814209
8/img24648.png,8,8,8,0.999862790107727
4/img43408.png,4,4,6,1.3787949626475893e-07
9/img24173.png,9,9,9,0.9999843835830688
7/img33296.png,7,7,7,0.9999716281890869
9/img45379.png,9,9,9,0.9999995231628418
4/img27800.png,4,4,4,0.999998927116394
3/img11499.png,3,2,5,0.18915925920009613
0/img52376.png,0,0,0,1.0
1/img36059.png,1,1,1,0.9999905824661255
7/img17027.png,7,7,7,0.9999409914016724
6/img13458.png,6,6,6,0.9999998807907104
2/img21745.png,2,5,5,0.9943493008613586
5/img36735.png,5,5,5,0.9971680045127869
1/img35611.png,1,1,1,0.9999995231628418
0/img13909.png,0,0,0,0.9999829530715942
7/img20957.png,7,7,7,0.9999963045120239
5/img24453.png,5,7,2,1.482934976593242e-06
1/img40166.png,1,1,1,0.9999992847442627
2/img24720.png,2,3,3,1.0
5/img19835.png,5,5,2,5.200521968617977e-07
6/img15022.png,6,6,6,0.9999834299087524
8/img12954.png,8,8,8,0.9999969005584717
6/img23140.png,6,6,6,0.9999960660934448
3/img16079.png,3,7,3,0.007045995909720659
3/img51734.png,3,3,3,0.9999986886978149
8/img30677.png,8,8,8,0.999996542930603
0/img26721.png,0,0,0,0.9999793767929077
0/img13962.png,0,0,0,0.9999998807907104
1/img54613.png,1,1,1,0.9999091625213623
3/img53800.png,3,3,3,0.9999998807907104
5/img56422.png,5,5,8,9.488129393275813e-08
3/img41016.png,3,3,3,0.9999901056289673
4/img11925.png,4,4,4,0.9971405267715454
6/img37329.png,6,6,5,4.45975310015001e-08
3/img31015.png,3,3,3,0.9971876740455627
9/img12991.png,9,9,9,0.9999994039535522
0/img50492.png,0,0,0,0.9999978542327881
1/img53416.png,1,1,1,0.9999992847442627
1/img47849.png,1,1,1,0.9998860359191895
1/img12883.png,1,1,1,0.9999973773956299
6/img52404.png,6,6,6,0.9999866485595703
7/img59293.png,7,7,7,0.9999994039535522
8/img58953.png,8,8,8,0.9631738066673279
6/img49315.png,6,6,6,0.9999781847000122
7/img41156.png,7,7,7,1.0
8/img47394.png,8,8,8,0.9999923706054688
0/img38703.png,0,0,3,7.673657265172551e-09
3/img38214.png,3,3,3,0.9999998807907104
9/img18089.png,9,9,9,0.9999979734420776
5/img33007.png,5,5,8,6.961744816180726e-07
6/img52067.png,6,6,8,3.22516569895015e-07
2/img34798.png,2,2,6,5.7213021875668346e-08
7/img44191.png,7,7,7,0.999993085861206
6/img52616.png,6,6,5,3.44191619205958e-07
3/img19612.png,3,3,3,0.9999998807907104
4/img22826.png,4,4,4,0.9999997615814209
6/img17036.png,6,6,6,0.9999998807907104
0/img56990.png,0,0,0,0.9999856948852539
9/img30069.png,9,9,2,3.4811894238373498e-06
0/img36662.png,0,8,0,0.013903039507567883
6/img56009.png,6,6,6,0.9999991655349731
9/img58718.png,9,9,9,0.9999934434890747
6/img48227.png,6,6,1,2.0648785792332092e-08
1/img33504.png,1,1,1,0.9999645948410034
0/img46370.png,0,0,0,0.9999996423721313
9/img17628.png,9,9,6,4.8605320444039535e-06
3/img35649.png,3,3,3,0.9999991655349731
9/img32009.png,9,9,9,0.9999998807907104
5/img23100.png,5,5,5,0.9999992847442627
0/img34567.png,0,0,0,0.9999223947525024
2/img22892.png,2,2,2,1.0
5/img52518.png,5,5,4,3.2977023889380064e-11
3/img48085.png,3,3,3,0.9950313568115234
4/img14184.png,4,4,4,0.9999985694885254
2/img41495.png,2,2,2,0.9999980926513672
4/img37074.png,4,4,4,0.9228336811065674
0/img42968.png,0,0,0,1.0
2/img15903.png,2,2,2,0.9998621940612793
0/img50321.png,0,0,0,0.9999639987945557
5/img20410.png,5,5,3,1.1530648436064439e-08
0/img24079.png,0,0,0,0.999848484992981
0/img10344.png,0,0,0,0.9999995231628418
4/img54816.png,4,0,3,2.380782504474155e-08
1/img56920.png,1,1,0,1.672219809734088e-06
1/img37419.png,1,1,1,0.9999890327453613
8/img17941.png,8,8,8,0.9999489784240723
8/img56580.png,8,8,8,0.4632359743118286
5/img56247.png,5,5,5,1.0
3/img59701.png,3,5,3,0.0013401145115494728
0/img18383.png,0,0,0,0.999995231628418
2/img34993.png,2,2,2,0.9999256134033203
5/img56310.png,5,7,3,0.0011222334578633308
1/img35926.png,1,1,7,3.799347041422152e-06
6/img18436.png,6,6,8,4.252399605775281e-07
1/img52237.png,1,1,0,1.122084358939901e-05
3/img26851.png,3,3,4,1.81445699354299e-07
7/img33828.png,7,7,8,2.277858811794431e-06
8/img12593.png,8,8,8,0.9999971389770508
5/img50721.png,5,5,2,1.1105512385256588e-05
6/img51641.png,6,6,6,0.9999991655349731
4/img48712.png,4,4,4,0.9933850169181824
3/img28169.png,3,3,3,0.9999996423721313
5/img27773.png,5,5,5,0.9999988079071045
3/img51343.png,3,2,2,0.9962515234947205
7/img22271.png,7,7,7,1.0
0/img13964.png,0,0,0,0.9999984502792358
8/img16143.png,8,8,5,5.3757545082078195e-09
1/img58234.png,1,1,1,0.9997128844261169
7/img35370.png,7,7,7,0.9999942779541016
1/img50554.png,1,1,1,0.9999920129776001
5/img25775.png,5,2,8,5.958087058388628e-06
6/img16000.png,6,6,6,1.0
2/img51990.png,2,2,5,4.7656368451498565e-07
7/img16763.png,7,7,7,0.9998821020126343
5/img43965.png,5,5,5,1.0
4/img42523.png,4,4,4,0.9999978542327881
4/img38151.png,4,7,7,0.999992847442627
3/img42607.png,3,3,5,1.4155674410432084e-09
2/img39389.png,2,2,2,0.9999929666519165
0/img50873.png,0,0,0,0.9999996423721313
4/img19592.png,4,4,4,0.999996542930603
9/img21592.png,9,9,9,0.9999454021453857
3/img29183.png,3,3,2,3.149722829220991e-07
4/img43961.png,4,4,4,0.9999966621398926
9/img59520.png,9,9,9,0.9999434947967529
0/img58100.png,0,0,0,0.9999998807907104
4/img59027.png,4,4,4,0.9999992847442627
7/img20887.png,7,7,2,2.4946097255451605e-05
6/img45222.png,6,6,6,0.9999974966049194
1/img56279.png,1,1,1,0.9999630451202393
7/img54133.png,7,7,7,1.0
0/img46007.png,0,0,9,2.4497554207414396e-08
4/img21033.png,4,4,4,0.9999819993972778
2/img24601.png,2,4,0,1.7256048522540368e-05
0/img17727.png,0,0,6,2.495223938581148e-08
5/img41548.png,5,5,5,1.0
2/img11440.png,2,2,2,0.999997615814209
0/img12720.png,0,0,5,3.919415547670724e-08
3/img27926.png,3,5,3,9.847606997936964e-05
0/img32435.png,0,0,0,0.9999650716781616
0/img37315.png,0,0,0,0.9999984502792358
6/img54012.png,6,6,4,7.478352586076653e-07
8/img22175.png,8,8,9,3.0546877383130777e-07
9/img12908.png,9,9,2,3.651730251519325e-09
0/img54715.png,0,0,0,0.9999951124191284
4/img54939.png,4,4,4,0.9999973773956299
7/img36392.png,7,7,7,0.9976261258125305
7/img13147.png,7,7,7,1.0
4/img16605.png,4,4,4,1.0
9/img54902.png,9,9,9,0.9995918869972229
6/img47134.png,6,6,6,1.0
7/img20156.png,7,7,9,4.584381713357288e-06
5/img59185.png,5,3,5,0.08406971395015717
4/img55820.png,4,4,4,1.0
3/img59079.png,3,2,2,0.9999810457229614
8/img29028.png,8,8,7,1.3177573237044271e-06
8/img44462.png,8,8,8,0.9991536140441895
9/img44943.png,9,1,3,0.06706607341766357
1/img18570.png,1,1,1,0.9999916553497314
5/img31127.png,5,5,5,0.9849352836608887
7/img25324.png,7,7,8,1.4715604379489378e-07
2/img42332.png,2,2,2,0.9995405673980713
1/img33789.png,1,1,8,1.9598826384026324e-06
6/img12364.png,6,6,6,0.9999822378158569
1/img34979.png,1,1,1,0.9998124241828918
0/img52190.png,0,0,0,0.9999960660934448
3/img26345.png,3,3,3,0.999998927116394
2/img10646.png,2,2,2,0.9999974966049194
2/img42807.png,2,2,2,0.9999232292175293
7/img53848.png,7,7,7,1.0
9/img11390.png,9,9,1,7.276116321008885e-06
2/img36155.png,2,2,2,1.0
6/img22101.png,6,6,6,1.0
9/img47737.png,9,9,9,0.9999464750289917
1/img52935.png,1,1,1,0.9991666078567505
0/img20050.png,0,0,7,5.3203415006919386e-08
4/img17984.png,4,7,7,0.9311856031417847
5/img57333.png,5,5,1,9.806787382160564e-09
6/img17315.png,6,6,6,0.9999998807907104
0/img42267.png,0,0,0,0.9999426603317261
6/img53538.png,6,6,6,0.9998584985733032
4/img15931.png,4,4,4,0.9999953508377075
3/img49641.png,3,3,3,1.0
6/img54255.png,6,6,6,0.9999997615814209
8/img39964.png,8,8,8,0.9999681711196899
4/img14429.png,4,4,4,0.9999998807907104
1/img55704.png,1,1,5,2.342476545891259e-05
5/img24707.png,5,5,5,0.9999765157699585
4/img32202.png,4,4,4,0.9955173134803772
4/img58533.png,4,4,4,0.9990507960319519
6/img53388.png,6,6,6,0.9978283047676086
4/img57488.png,4,4,4,0.9992024302482605
8/img20042.png,8,8,7,3.437936513250861e-08
4/img11639.png,4,4,4,0.9999998807907104
5/img58883.png,5,5,5,1.0
9/img23063.png,9,9,9,0.9999998807907104
0/img21835.png,0,0,0,1.0
8/img12743.png,8,8,8,0.9999593496322632
7/img12502.png,7,7,7,0.9999679327011108
4/img11974.png,4,4,8,9.224701891241693e-09
3/img55075.png,3,3,3,1.0
2/img45597.png,2,2,0,0.001625641598366201
9/img26394.png,9,9,9,0.9999995231628418
4/img29475.png,4,4,5,6.256271611881914e-10
9/img26901.png,9,9,9,0.9999969005584717
7/img56556.png,7,7,7,0.9991676807403564
2/img47232.png,2,2,0,5.211342113398132e-07
0/img22749.png,0,0,0,0.9983639121055603
4/img55408.png,4,0,0,0.9554952383041382
6/img39516.png,6,6,4,9.023085389969765e-09
0/img50556.png,0,0,0,1.0
4/img51302.png,4,3,3,0.9960163235664368
7/img57185.png,7,7,1,1.0225363666904741e-07
4/img10904.png,4,4,4,0.9781057834625244
1/img53891.png,1,1,4,2.456545757922868e-07
5/img27175.png,5,5,5,0.9830381870269775
6/img15032.png,6,6,6,0.9999808073043823
9/img54723.png,9,9,9,0.9999321699142456
8/img36484.png,8,8,8,0.9998767375946045
6/img37626.png,6,6,6,0.999998927116394
5/img18398.png,5,5,5,1.0
5/img59612.png,5,5,5,0.9999995231628418
8/img11920.png,8,8,8,0.9999946355819702
1/img47183.png,1,1,1,0.9998483657836914
6/img36834.png,6,6,6,1.0
8/img38134.png,8,8,8,0.9999984502792358
0/img11871.png,0,0,0,0.9987313151359558
0/img22757.png,0,3,3,0.9996895790100098
7/img42187.png,7,7,8,3.89166643799399e-07
7/img54366.png,7,7,7,0.9999990463256836
8/img11106.png,8,8,5,2.980630497972925e-08
0/img38548.png,0,0,0,1.0
1/img59356.png,1,1,1,0.9994232654571533
3/img35424.png,3,3,3,0.9999998807907104
9/img56781.png,9,9,2,9.203849238303974e-09
0/img59373.png,0,0,0,0.9999997615814209
6/img57191.png,6,6,5,4.0441636883770116e-06
5/img18586.png,5,5,5,1.0
5/img28971.png,5,5,7,9.711564885606094e-11
9/img57512.png,9,9,1,2.9437219950523286e-07
6/img19727.png,6,6,6,0.9999998807907104
9/img19302.png,9,9,9,0.9999990463256836
2/img51199.png,2,2,2,1.0
1/img53948.png,1,1,1,0.9324656128883362
8/img41680.png,8,8,0,4.5865877495998575e-07
8/img13330.png,8,8,6,7.733980964985676e-06
1/img27694.png,1,1,5,1.1418627536841086e-06
1/img38694.png,1,1,1,0.9999443292617798
9/img20881.png,9,9,9,0.9998921155929565
7/img57556.png,7,7,7,0.9999516010284424
3/img59825.png,3,3,3,1.0
2/img39989.png,2,2,2,0.9999945163726807
5/img23356.png,5,5,5,0.9999912977218628
6/img13532.png,6,6,9,0.000285660004010424
9/img19027.png,9,9,9,0.9999988079071045
8/img14828.png,8,8,8,0.999980092048645
1/img28246.png,1,1,1,0.9999606609344482
2/img49847.png,2,2,2,1.0
5/img27797.png,5,3,5,0.3931463956832886
8/img31679.png,8,8,8,0.9997153878211975
0/img18685.png,0,0,3,6.126497531511177e-09
2/img28164.png,2,0,0,0.9999657869338989
9/img27021.png,9,9,9,0.9999896287918091
9/img37365.png,9,9,9,0.9985312223434448
2/img49412.png,2,2,2,0.9995890259742737
1/img52726.png,1,1,5,4.7055045797606e-06
9/img20080.png,9,1,9,3.2400224725392945e-09
5/img48513.png,5,5,5,0.9999997615814209
6/img47940.png,6,6,8,1.14455667699076e-06
1/img23526.png,1,1,1,0.9999644756317139
6/img35645.png,6,6,6,0.9999986886978149
6/img57790.png,6,6,6,0.9999991655349731
5/img15303.png,5,5,0,1.649556491400972e-09
5/img17780.png,5,5,5,0.9999966621398926
0/img46862.png,0,0,0,0.9999861717224121
8/img49776.png,8,8,8,0.9991639852523804
3/img21188.png,3,5,5,1.0
4/img21994.png,4,4,4,0.9999997615814209
9/img15418.png,9,9,9,0.9999978542327881
9/img35837.png,9,9,9,0.9999685287475586
0/img39173.png,0,0,0,0.9999996423721313
9/img46064.png,9,9,9,0.9999990463256836
7/img36032.png,7,7,3,0.0004116109339520335
6/img54492.png,6,6,6,1.0
5/img55417.png,5,5,5,0.9999988079071045
6/img41629.png,6,6,6,0.9999995231628418
0/img10276.png,0,0,0,0.9999994039535522
8/img55830.png,8,8,9,6.483602987827908e-07
9/img15170.png,9,1,1,0.9999996423721313
6/img47682.png,6,6,6,0.9999898672103882
7/img55449.png,7,7,8,9.216741432283015e-07
1/img16031.png,1,1,7,3.4029113749056705e-08
2/img30838.png,2,2,2,0.9975422620773315
3/img40186.png,3,5,3,1.7366853510836222e-09
9/img40934.png,9,9,6,1.4496949063413922e-07
1/img29598.png,1,1,1,0.9999649524688721
6/img43192.png,6,6,6,0.9999986886978149
8/img25727.png,8,8,8,0.9999955892562866
3/img56109.png,3,3,3,0.9999978542327881
4/img25578.png,4,4,9,3.0219625841709785e-05
2/img58482.png,2,2,2,1.0
3/img58798.png,3,3,2,4.730175351141952e-05
5/img55312.png,5,5,1,6.481107561739918e-07
0/img17826.png,0,0,7,5.873569008940649e-08
3/img10809.png,3,3,5,7.719918454496266e-11
5/img47360.png,5,3,3,0.9999991655349731
4/img16175.png,4,4,4,0.9999392032623291
9/img46165.png,9,9,9,0.9999990463256836
5/img56482.png,5,5,5,1.0
7/img27037.png,7,7,7,0.9998743534088135
9/img10295.png,9,9,3,2.4299933443217014e-07
2/img41882.png,2,2,7,3.143671781224988e-11
1/img43561.png,1,1,1,0.9999990463256836
3/img23931.png,3,3,3,1.0
8/img55635.png,8,8,0,5.546285097857151e-10
2/img48989.png,2,2,2,0.9999995231628418
0/img37415.png,0,0,0,0.9999998807907104
6/img46880.png,6,6,6,0.9999963045120239
4/img32438.png,4,4,7,5.315612270351266e-07
9/img57437.png,9,9,9,0.9999978542327881
5/img56069.png,5,3,3,0.9999998807907104
2/img32618.png,2,2,0,7.49572919289676e-08
8/img46746.png,8,8,8,0.9999828338623047
8/img18668.png,8,8,7,3.668550263569159e-08
9/img14111.png,9,9,1,3.956945874961093e-06
2/img38994.png,2,2,6,1.3328568456927314e-05
2/img41821.png,2,2,3,4.796742814505706e-06
9/img24475.png,9,9,9,0.9996243715286255
6/img46602.png,6,6,6,0.9999998807907104
5/img29537.png,5,3,3,1.0
8/img15630.png,8,8,8,0.999968409538269
4/img24747.png,4,4,4,0.9999998807907104
8/img33538.png,8,8,8,0.9999964237213135
3/img31672.png,3,3,2,8.692406481713988e-06
8/img45593.png,8,8,1,2.0954119861471554e-07
4/img54473.png,4,4,4,0.9999996423721313
6/img58160.png,6,6,6,0.999997615814209
3/img33986.png,3,3,3,1.0
2/img32535.png,2,2,2,1.0
5/img30836.png,5,3,1,5.745735620621417e-08
3/img48449.png,3,3,3,1.0
3/img57204.png,3,3,3,1.0
8/img41332.png,8,8,8,0.9999991655349731
3/img45464.png,3,3,3,0.9939649701118469
5/img38999.png,5,5,5,0.9999992847442627
4/img29774.png,4,4,4,0.9999914169311523
0/img59245.png,0,0,0,0.9999995231628418
3/img35074.png,3,3,5,1.2929185499999107e-10
4/img59252.png,4,4,4,0.9998644590377808
2/img37076.png,2,2,3,4.0573013393441215e-07
2/img47336.png,2,2,0,3.030793607194937e-07
8/img41340.png,8,8,8,0.9999997615814209
2/img54203.png,2,2,2,0.9994908571243286
5/img11066.png,5,5,5,1.0
2/img54905.png,2,2,5,4.934777734888485e-06
1/img15975.png,1,1,1,0.9999086856842041
7/img22714.png,7,7,7,0.999984860420227
0/img11234.png,0,0,0,0.9999988079071045
3/img10377.png,3,3,8,3.7727492241401706e-08
2/img28872.png,2,2,0,6.740030471519276e-07
1/img35961.png,1,1,1,0.9999909400939941
2/img47990.png,2,2,2,0.9993140697479248
2/img14196.png,2,2,2,0.9999996423721313
4/img42784.png,4,4,7,8.498072645579668e-08
3/img55896.png,3,6,3,0.007649442180991173
2/img39345.png,2,0,0,0.9356080293655396
2/img33944.png,2,2,2,0.9999986886978149
8/img58794.png,8,8,8,0.9999263286590576
5/img49411.png,5,5,9,2.053803655144293e-06
0/img59006.png,0,0,0,0.9999997615814209
1/img59150.png,1,1,6,8.936757512856275e-05
6/img38254.png,6,6,6,0.9989283680915833
6/img13504.png,6,6,4,0.00013284318265505135
9/img29190.png,9,9,9,0.9854590892791748
1/img26490.png,1,1,9,1.9119281091661833e-07
7/img28401.png,7,7,7,0.9995331764221191
9/img24072.png,9,9,9,0.9999569654464722
3/img27321.png,3,3,3,0.9999998807907104
6/img15429.png,6,6,6,0.9999874830245972
4/img31951.png,4,3,7,0.004975846037268639
1/img21822.png,1,1,8,0.00014551907952409238
1/img15983.png,1,1,1,0.9999386072158813
4/img52315.png,4,4,9,5.408925062511116e-05
5/img43313.png,5,5,5,0.9982865452766418
5/img36237.png,5,5,5,1.0
1/img40019.png,1,1,1,0.9996095299720764
6/img56208.png,6,6,6,0.9999995231628418
6/img35680.png,6,6,7,1.1455377801894429e-07
9/img38901.png,9,9,3,6.333814583925346e-10
3/img21758.png,3,3,2,1.4828167138603021e-08
6/img55799.png,6,6,2,4.122002295048333e-09
0/img18118.png,0,0,0,0.9999970197677612
7/img57382.png,7,7,2,4.092943317601794e-09
4/img58399.png,4,4,4,0.9999988079071045
9/img53332.png,9,9,8,6.383140771504259e-08
4/img14985.png,4,4,7,1.2689008599409135e-07
4/img45946.png,4,4,4,0.9999974966049194
3/img42923.png,3,3,3,0.9999697208404541
7/img15279.png,7,0,4,4.2500872154960234e-07
2/img17644.png,2,2,8,9.508838411420584e-05
0/img14645.png,0,0,0,0.9999998807907104
8/img40937.png,8,8,9,2.383077379874976e-08
8/img44897.png,8,8,8,0.9999990463256836
8/img19951.png,8,8,8,0.9999966621398926
4/img24303.png,4,4,4,0.9999990463256836
6/img23607.png,6,6,6,0.9999995231628418
2/img46756.png,2,2,1,0.00017357438628096133
3/img21183.png,3,3,6,6.903682070458217e-09
0/img39888.png,0,0,0,0.9999877214431763
1/img17607.png,1,1,1,0.9998935461044312
5/img46617.png,5,5,5,1.0
8/img48800.png,8,8,8,0.9999979734420776
0/img18661.png,0,0,0,0.9999969005584717
4/img57883.png,4,4,4,0.9999997615814209
5/img54823.png,5,3,3,0.9999842643737793
2/img28717.png,2,2,2,0.9999862909317017
1/img12067.png,1,1,1,0.9999945163726807
1/img11455.png,1,1,0,2.1543281036429107e-05
5/img15367.png,5,5,7,7.171126526372973e-06
2/img14732.png,2,2,5,1.4961471606511623e-05
7/img40255.png,7,7,7,0.9999868869781494
1/img47461.png,1,1,1,0.9801887273788452
7/img47202.png,7,7,7,0.9999836683273315
9/img55107.png,9,9,6,5.048794264439493e-06
